laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Touch,IPS,Resolucion,Reso_ancho,Reso_alto,fab_CPU,tipo_CPU,CPU_GHz,uni_memo,tipo_memo,memo_aux,fab_GPU,fab_OpSys_code,ppi,TypeName_Code,Resolucion_Code,Company_Code,fab_CPU_Code,fab_GPU_Code,tipo_memo_Code,tipo_CPU_Code
1183,Dell,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1498.0,0,0,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,282.42399616439724,6,6,5,1,2,3,3
787,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,2899.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,512,SSD,0,Nvidia,1,157.3505121487356,6,1,14,1,2,2,3
655,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,2599.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,256,SSD,0,Nvidia,1,157.3505121487356,6,1,14,1,2,2,3
95,Dell,Inspiron 7577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,2.65,1195.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Nvidia,1,141.21199808219862,6,1,5,1,2,2,2
545,HP,Omen 15-ce006nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.62,1799.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,127.33567457123111,6,1,2,1,2,3,3
300,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1299.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,6,1,2,3,3
475,HP,Omen 17-an006nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.78,1699.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,127.33567457123111,6,1,2,1,2,3,3
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8.0,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,1169.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,1,1,2,3,2
463,Dell,Alienware 17,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,8.0,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,2046.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,HDD,0,Nvidia,1,127.33567457123111,2,1,5,1,2,3,2
1217,MSI,GS73VR 7RF,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,2048.9,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
988,Asus,Rog Strix,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,2049.9,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
1232,Asus,ROG Strix,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.9,1949.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
42,Dell,Inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,1499.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,5,1,2,3,3
527,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1399.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,6,1,2,3,3
229,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,2456.34,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,5,1,2,3,3
169,MSI,GE63VR 7RE,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.4,1799.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,16,1,2,3,3
794,MSI,GS43VR 7RE,Gaming,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.6,1891.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,157.3505121487356,6,1,16,1,2,3,3
237,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1499.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,6,1,2,3,3
1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,1599.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
1073,MSI,GT62VR 6RD,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,1819.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,256,Nvidia,1,141.21199808219862,6,1,16,1,2,3,2
1230,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,1948.99,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,16,1,2,3,2
612,MSI,GS63VR 7RF,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,2299.0,0,0,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,2048,HDD,256,Nvidia,1,282.42399616439724,6,6,16,1,2,3,3
1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,1749.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,2,1,1,1,2,3,3
672,MSI,GP72VR Leopard,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.7,1486.77,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
827,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.36,2505.02,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,5,1,2,3,3
90,Asus,FX503VM-E4007T (i7-7700HQ/16GB/1TB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,1449.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,1,1,2,3,3
388,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,1655.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,1,1,2,3,3
1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.5,1189.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,6,1,2,3,3
690,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.21,2051.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,5,1,2,3,2
541,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,1649.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,1,1,2,3,2
596,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,1770.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,1,1,2,3,2
1239,MSI,GP62MVR 6RF,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.2,1476.11,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,16,1,2,3,2
738,Acer,Predator 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,1935.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,3,1,2,3,2
1144,HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.35,1129.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.22999999999999998,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,2,1,2,3,3
1249,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,1TB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,3499.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,SSD,0,Nvidia,1,157.3505121487356,6,1,14,1,2,2,3
905,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16.0,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,2649.0,0,1,3840x2160,3840,2160,Intel,Intel Core i7,0.26,2048,HDD,512,Nvidia,1,254.67134914246222,6,6,16,1,2,3,2
207,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1749.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,512,Nvidia,1,141.21199808219862,6,1,6,1,2,3,3
204,Dell,Inspiron 7577,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,1845.0,0,1,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,1024,HDD,512,Nvidia,1,282.42399616439724,6,6,5,1,2,3,3
849,Asus,Rog GL702VM-GC017T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,1799.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.26,1024,HDD,512,Nvidia,1,127.33567457123111,6,1,1,1,2,3,2
418,Lenovo,Thinkpad T470p,Ultrabook,14.0,IPS Panel Full HD 2560x1440,Intel Core i7 7700HQ 2.8GHz,8.0,512GB SSD,Nvidia GeForce GT 940MX,Windows 10,1.7,1943.0,0,1,2560x1440,2560,1440,Intel,Intel Core i5,0.27999999999999997,512,SSD,0,Nvidia,1,209.8006828649808,4,5,6,1,2,2,3
822,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8.0,1TB HDD,Nvidia GeForce GT 940MX,Windows 10,1.98,961.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.27,1024,HDD,0,Nvidia,1,141.21199808219862,2,1,5,1,2,3,2
376,Asus,ZenBook Flip,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12.0,512GB SSD +  2TB HDD,Nvidia GeForce GT 940MX,Windows 10,2.26,1099.0,1,0,1920x1080,1920,1080,Intel,Intel Core i7,0.27,2048,HDD,512,Nvidia,1,141.21199808219862,1,1,1,1,2,3,2
264,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,512GB SSD,Nvidia GeForce GTX 1050M,Windows 10,2.0,1699.0,1,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,512,SSD,0,Nvidia,1,141.21199808219862,1,1,6,1,2,2,3
190,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,2397.0,1,0,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,512,SSD,0,Nvidia,1,282.42399616439724,2,6,5,1,2,2,3
356,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16.0,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,2027.42,1,0,3840x2160,3840,2160,Intel,Intel Core i5,0.27999999999999997,512,SSD,0,Nvidia,1,282.42399616439724,2,6,5,1,2,2,3
298,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.0,1829.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,256,SSD,0,Nvidia,1,141.21199808219862,2,1,5,1,2,2,3
248,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,879.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Nvidia,1,141.21199808219862,6,1,5,1,2,2,2
832,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.4,1199.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Nvidia,1,141.21199808219862,6,1,16,1,2,2,2
798,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.62,985.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,256,SSD,0,Nvidia,1,141.21199808219862,6,1,5,1,2,2,2
154,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,Hybrid,0,Nvidia,1,141.21199808219862,6,1,5,1,2,4,3
1024,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.65,949.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,Hybrid,0,Nvidia,1,141.21199808219862,6,1,5,1,2,4,2
396,Asus,Rog GL753VD-GC042T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,1039.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
77,Asus,FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,949.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,1,1,2,3,3
782,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,1099.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,5,1,2,3,3
796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,999.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,6,1,2,3,3
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,2,1,2,3,3
643,Asus,VivoBook Pro,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,1.99,906.62,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,0,Nvidia,1,141.21199808219862,2,1,1,1,2,3,2
363,Dell,Inspiron 7577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.65,999.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,5,1,2,3,2
708,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,819.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,5,1,2,3,2
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,819.0,0,1,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,0,Nvidia,1,141.21199808219862,6,1,6,1,2,3,2
593,HP,Omen 17-AN010nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.78,1498.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,2,1,2,3,3
202,HP,Omen 17-W295,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,1379.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,256,Nvidia,1,127.33567457123111,6,1,2,1,2,3,3
499,Asus,VivoBook Pro,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,1.99,1350.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,1,1,2,3,3
1157,MSI,GP62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,1142.8,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,16,1,2,3,3
951,MSI,GP62M Leopard,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1199.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,16,1,2,3,3
1247,MSI,GL62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1149.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,16,1,2,3,3
1046,MSI,GL72M 7RDX,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,1191.8,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,16,1,2,3,3
622,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,1168.0,0,0,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,1,1,2,3,3
386,HP,Omen 17-w212nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,1191.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,2,1,2,3,3
1213,HP,Pavilion Power,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.21,1327.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,2,1,2,1,2,3,3
769,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,1048.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,6,1,2,3,3
102,HP,Omen 15-ce007nv,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,1249.0,0,1,1920x1080,1920,1080,Intel,Intel Core i5,0.27999999999999997,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,2,1,2,3,3
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1369.9,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,1,1,2,3,2
75,MSI,GL72M 7RDX,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.7,1095.0,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,128,Nvidia,1,127.33567457123111,6,1,16,1,2,3,2
933,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1119.91,0,0,1920x1080,1920,1080,Intel,Intel Core i7,0.25,1024,HDD,128,Nvidia,1,141.21199808219862,6,1,16,1,2,3,2
